name,essround,edition,proddate,idno,cntry,nwspol,netusoft,netustm,ppltrst,pplfair,pplhlp,polintr,psppsgva,actrolga,psppipla,cptppola,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,prtvtbat,prtvtcbe,prtvtfch,prtvtdcz,prtvede1,prtvede2,prtvtfee,prtvtdfi,prtvtcfr,prtvtbgb,prtvtbie,prtvtcil,prtvtbis,prtvtfnl,prtvtbno,prtvtdpl,prtvtdru,prtvtbse,prtvtesi,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,pstplonl,clsprty,prtclcat,prtclcbe,prtclfch,prtcldcz,prtclede,prtclfee,prtcldfi,prtclefr,prtclbgb,prtclcie,prtcldil,prtclbis,prtclenl,prtclbno,prtclgpl,prtcldru,prtclbse,prtclesi,prtdgcl,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,mnrgtjb,freehms,hmsfmlsh,hmsacld,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,happy,sclmeet,inprdsc,sclact,crmvct,aesfdrk,health,hlthhmp,atchctr,atcherp,rlgblg,rlgdnm,rlgdnbat,rlgdnbe,rlgdnach,rlgdnade,rlgdnafi,rlgdngb,rlgdnie,rlgdnis,rlgdnnl,rlgdnno,rlgdnapl,rlgdnaru,rlgdnase,rlgblge,rlgdnme,rlgdebat,rlgdebe,rlgdeach,rlgdeade,rlgdeafi,rlgdegb,rlgdeie,rlgdeis,rlgdenl,rlgdeno,rlgdeapl,rlgdearu,rlgdease,rlgdgr,rlgatnd,pray,dscrgrp,dscrrce,dscrntn,dscrrlg,dscrlng,dscretn,dscrage,dscrgnd,dscrsex,dscrdsb,dscroth,dscrdk,dscrref,dscrnap,dscrna,ctzcntr,ctzshipc,brncntr,cntbrthc,livecnta,lnghom1,lnghom2,blgetmg,facntr,fbrncntb,mocntr,mbrncntb,gvrfgap,rfgfrpc,rfgbfml,eneffap,rdcenr,cflsenr,elgcoal,elgngas,elghydr,elgnuc,elgsun,elgwind,elgbio,wrpwrct,wrenexp,wrdpimp,wrdpfos,wrntdis,wrinspw,wrtcfl,wrtratc,clmchng,clmthgt1,clmthgt2,ccnthum,ccrdprs,wrclmch,ccgdbd,lkredcc,lklmten,gvsrdcc,ownrdcc,inctxff,sbsrnen,banhhap,dfincac,smdfslv,uemplwk,slvpens,slvuemp,gvslvol,gvslvue,gvcldcr,sbstrec,sbprvpv,sbeqsoc,sbbsntx,sblazy,sblwcoa,imsclbn,uentrjb,lbenent,bennent,admub,ubpay,ubedu,ubunp,ub50pay,ub50edu,ub50unp,ub20pay,ub20edu,ub20unp,ubsppay,ubspedu,ubspunp,bnlwinc,eduunmp,wrkprbf,basinc,eusclbf,eudcnbf,lkuemp,lknemny,vteurmmb,vteumbgb,vteubcmb,hhmmb,gndr,gndr2,gndr3,gndr4,gndr5,gndr6,gndr7,gndr8,gndr9,gndr10,gndr11,gndr12,agea,yrbrn,yrbrn2,yrbrn3,yrbrn4,yrbrn5,yrbrn6,yrbrn7,yrbrn8,yrbrn9,yrbrn10,yrbrn11,yrbrn12,rshipa2,rshipa3,rshipa4,rshipa5,rshipa6,rshipa7,rshipa8,rshipa9,rshipa10,rshipa11,rshipa12,icpart1,rshpsts,rshpsfi,rshpsgb,lvgptnea,dvrcdeva,icpart2,iccohbt,marsts,marstfi,marstgb,maritalb,chldhm,chldhhe,domicil,edulvlb,eisced,edlveat,edlvebe,edlvdch,edlvdcz,edubde1,eduade2,eduade3,edlvdee,edlvdfi,edlvdfr,edubgb1,eduagb2,edagegb,edlvdie,edubil1,eduail2,edlvdis,edlvenl,edlvdno,edlvepl,edupl2,edlvdru,edlvdse,edlvesi,eduyrs,pdwrk,edctn,uempla,uempli,dsbld,rtrd,cmsrv,hswrk,dngoth,dngref,dngdk,dngna,icomdng,mainact,mnactic,icpdwrk,crpdwk,pdjobev,pdjobyr,emplrel,emplno,wrkctra,estsz,jbspv,njbspv,wkdcorga,iorgact,wkhct,icwhct,wkhtot,nacer2,tporgwk,isco08,wrkac6m,uemp3m,uemp12m,uemp5yr,mbtru,hincsrca,hinctnta,hincfel,icpart3,edulvlpb,eiscedp,edlvpeat,edlvpebe,edlvpdch,edlvpdcz,edupbde1,edupade2,edupade3,edlvpdee,edlvpdfi,edlvpdfr,edupbgb1,edupagb2,edagepgb,edlvpdie,edupbil1,edupail2,edlvpdis,edlvpenl,edlvpdno,edlvpepl,eduppl2,edlvpdru,edlvpdse,edlvpesi,pdwrkp,edctnp,uemplap,uemplip,dsbldp,rtrdp,cmsrvp,hswrkp,dngothp,dngdkp,dngnapp,dngrefp,dngnap,icomdnp,mnactp,icppdwk,crpdwkp,isco08p,emprelp,wkhtotp,edulvlfb,eiscedf,edlvfeat,edlvfebe,edlvfdch,edlvfdcz,edufbde1,edufade2,edufade3,edlvfdee,edlvfdfi,edlvfdfr,edufbgb1,edufagb2,edagefgb,edlvfdie,edufbil1,edufail2,edlvfdis,edlvfenl,edlvfdno,edlvfepl,edlvfdru,edlvfdse,edlvfesi,emprf14,occf14b,edulvlmb,eiscedm,edlvmeat,edlvmebe,edlvmdch,edlvmdcz,edumbde1,edumade2,edumade3,edlvmdee,edlvmdfi,edlvmdfr,edumbgb1,edumagb2,edagemgb,edlvmdie,edumbil1,edumail2,edlvmdis,edlvmenl,edlvmdno,edlvmepl,edlvmdru,edlvmdse,edlvmesi,emprm14,occm14b,atncrse,anctry1,anctry2,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun,region,regunit,intewde,inwdds,inwmms,inwyys,inwshh,inwsmm,inwdde,inwmme,inwyye,inwehh,inwemm,inwtm,dweight,pweight
ESS8e01,8,1.0,31.10.2017,100003909,GB,300,5,60,7,7,7,2,4,3,4,3,8,7,7,7,7,7,7,1, , , , , , , , , ,2, , , , , , , , , ,2,2,2,2,2,1,2,2,1, , , , , , , , ,2, , , , , , , , , ,2,3,8,5,5,8,7,7,1,4,2,4,2,6,2,3,3,7,7,7,9,3,1,2,2,1,1,3,9,8,2,66, , , , , ,6666, , , , , , , ,2,66, , , , , ,6666, , , , , , , ,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,1,1,66,1,66,2,2,3,7,4,5,4,4,4,2,4,4,4,3,4,4,3,3,3,2,1,2,6,4,3,8,3,3,7,3,6,0,5,5,5,5,2,2,8,7,8,8,8,5,3,4,5,5,5,3,4,2,2,2,6,6,6,4,4,4,6,6,6,6,6,6,1,2,3,1,3,4,1,1, ,1, ,3,1,2,1,6,6,6,6,6, , , , ,67,1949,1974,2014,6666,6666,6666,6666,6666, , , , ,1,2,66,66,66,66,66, , , , ,1,1, ,1,1,1,1,2,66, ,66,1,1,6,4,520,5, , , , , , , , , , ,1,5,19, , , , , , , , , , , ,14,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,5,1,5,8,7,35,1,35,38,3,2149,2,2,6,6,1,1,7,1,1,720,7, , , , , , , , , , ,1,3,21, , , , , , , , , , , ,0,0,0,0,0,0,0,1,0,0,0,0,0,2,66,2,2,66666,6,666,620,6, , , , , , , , , , ,1,4,23, , , , , , , , , , ,1,1,113,1, , , , , , , , , , ,7,11,16, , , , , , , , , , ,3,66,2,11033,11030,3,3,2,4,3,5,4,3,3,5,5,3,5,4,5,4,5,4,3,5,5,UKD,1, ,28,9,2016,19,8,28,9,2016,19,47,39,1.01863920688629,2.746052374
ESS8e01,8,1.0,31.10.2017,100003912,GB,0,5,165,5,10,7,3,5,1,2,2,5,10,10,5,5,5,5,2, , , , , , , , , ,66, , , , , , , , , ,2,2,2,2,2,2,2,1,2, , , , , , , , ,66, , , , , , , , , ,6,88,9,7,8,5,10,10,4,5,1,5,3,5,3,3,3,6,5,5,9,4,2,1,2,2,1,3,10,5,2,66, , , , , ,6666, , , , , , , ,2,66, , , , , ,6666, , , , , , , ,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,5,3,2,8,5,2,4,2,1,5,1,1,3,1,5,3,3,3,3,2,2,1,6,4,3,7,3,3,6,2,10,10,3,2,5,3,1,7,8,10,10,2,10,4,3,2,4,4,4,2,1,5,3,2,6,6,6,1,1,1,6,6,6,6,6,6,1,3,2,3,2,2,1,1, ,1, ,6,1,2,2,2,2,1,6,6, , , , ,34,1982,1991,2007,2007,2009,2013,6666,6666, , , , ,1,2,6,6,2,66,66, , , , ,1,3, ,3,6,2,1,1,6, ,6,6,1,6,3,323,4, , , , , , , , , , ,2,9,18, , , , , , , , , , , ,14,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,1,1,4,10,9,44,1,54,47,4,1420,2,2,6,6,3,1,6,2,1,213,2, , , , , , , , , , ,4,11,16, , , , , , , , , , , ,1,0,0,0,0,0,0,1,0,0,0,0,0,1,8,1,6,9000,1,12,213,2, , , , , , , , , , ,4,11,16, , , , , , , , , , ,1,4,212,2, , , , , , , , , , ,5,11,16, , , , , , , , , , ,1,5,1,11030,555555,3,4,1,2,3,5,1,1,1,4,1,1,1,2,5,2,6,2,2,6,3,UKH,1, ,15,9,2016,19,9,15,9,2016,20,6,57,1.01863920688629,2.746052374
ESS8e01,8,1.0,31.10.2017,100003922,GB,1,5,180,1,5,3,3,1,1,1,4,1,1,8,0,1,0,5,1, , , , , , , , , ,1, , , , , , , , , ,2,2,2,2,2,2,2,2,2, , , , , , , , ,66, , , , , , , , , ,6,5,8,8,7,2,2,7,5,5,3,5,1,0,3,3,3,3,2,5,9,5,0,1,2,2,2,3,9,0,2,66, , , , , ,6666, , , , , , , ,1,1, , , , , ,1, , , , , , , ,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,3,3,5,6,2,10,4,3,2,2,2,3,3,1,1,1,1,1,1,1,1,2,6,1,3,2,1,5,2,1,1,1,3,4,3,1,5,2,4,5,7,2,7,1,1,5,5,1,1,3,3,3,1,3,6,6,6,6,6,6,1,1,3,6,6,6,1,4,4,3,2,2,1,1, ,2, ,2,1,2,6,6,6,6,6,6, , , , ,61,1956,1955,6666,6666,6666,6666,6666,6666, , , , ,1,66,66,66,66,66,66, , , , ,1,1, ,1,2,1,1,2,66, ,66,1,2,1,3,323,4, , , , , , , , , , ,1,9,16, , , , , , , , , , , ,15,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,2,3,6,1,1,1,10,10,0,1,60,25,5,7233,2,2,6,6,2,1,7,2,1,8888,88, , , , , , , , , , ,4,8888,16, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,0,0,2,66,1,6,4311,1,10,8888,88, , , , , , , , , , ,8888,8888,8888, , , , , , , , , , ,1,6,8888,88, , , , , , , , , , ,8888,8888,8888, , , , , , , , , , ,1,3,2,11030,555555,1,4,5,3,3,5,5,5,2,4,2,2,5,5,5,2,4,2,5,5,5,UKD,1, ,9,2,2017,18,22,9,2,2017,19,8,46,1.01863920688629,2.746052374
ESS8e01,8,1.0,31.10.2017,100003926,GB,45,4,180,7,7,4,2,2,3,3,3,6,8,8,3,3,3,4,1, , , , , , , , , ,1, , , , , , , , , ,1,2,1,2,1,2,1,1,1, , , , , , , , ,1, , , , , , , , , ,2,4,8,5,5,4,4,4,4,5,1,5,1,4,2,2,2,7,8,8,8,5,3,2,2,2,1,3,8,3,2,66, , , , , ,6666, , , , , , , ,2,66, , , , , ,6666, , , , , , , ,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,8,5,4,8,4,9,5,3,2,4,2,2,3,2,3,3,3,2,2,2,3,1,6,4,3,7,3,2,5,3,3,3,2,2,2,2,4,2,4,3,8,6,7,4,4,8,4,2,2,4,4,2,2,1,3,2,3,6,6,6,6,6,6,6,6,6,3,3,3,2,3,4,1,1, ,1, ,2,1,2,6,6,6,6,6,6, , , , ,48,1968,1968,6666,6666,6666,6666,6666,6666, , , , ,1,66,66,66,66,66,66, , , , ,1,1, ,1,1,2,1,2,66, ,66,1,2,2,3,520,5, , , , , , , , , , ,1,5,20, , , , , , , , , , , ,16,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,6,6,6666,1,66666,1,3,1,9,8,6,36,1,45,71,6,7543,2,2,6,6,2,1,8,1,1,321,3, , , , , , , , , , ,4,10,18, , , , , , , , , , , ,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,2,2,66666,6,666,323,4, , , , , , , , , , ,1,9,18, , , , , , , , , , ,1,2,113,1, , , , , , , , , , ,7,11,16, , , , , , , , , , ,3,66,1,11031,11030,4,5,3,4,2,3,2,2,3,4,2,2,2,2,5,1,5,1,2,1,4,UKH,1, ,27,10,2016,19,3,27,10,2016,20,24,81,1.01863920688629,2.746052374
ESS8e01,8,1.0,31.10.2017,100003928,GB,0,5,180,4,5,5,4,1,1,1,1,0,0,0,0,0,0,0,2, , , , , , , , , ,66, , , , , , , , , ,2,2,2,2,2,2,2,2,2, , , , , , , , ,66, , , , , , , , , ,6,5,7,5,6,5,7,7,2,5,2,5,2,3,3,3,3,7,3,5,7,5,1,3,1,4,1,3,7,4,2,66, , , , , ,6666, , , , , , , ,2,66, , , , , ,6666, , , , , , , ,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,3,3,3,5,6,10,5,88,3,5,1,1,2,1,3,3,3,2,2,2,2,1,6,2,4,5,3,0,5,5,5,5,2,1,2,3,2,5,5,8,9,2,5,3,3,3,3,3,3,3,2,3,3,1,2,2,2,6,6,6,6,6,6,6,6,6,1,2,1,3,1,3,4,4, ,55, ,3,1,2,2,6,6,6,6,6, , , , ,24,1992,1996,2014,6666,6666,6666,6666,6666, , , , ,1,2,66,66,66,66,66, , , , ,1,3, ,3,6,2,1,1,6, ,6,6,1,6,3,213,2, , , , , , , , , , ,4,11,17, , , , , , , , , , , ,12,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,4,2,66666,0,0,37,1,37,20,4,8100,2,1,2,2,3,1,3,4,1,213,2, , , , , , , , , , ,4,11,16, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,0,0,2,66,1,6,5100,1,28,113,1, , , , , , , , , , ,7,11,16, , , , , , , , , , ,4,66,113,1, , , , , , , , , , ,7,11,16, , , , , , , , , , ,4,66,2,11030,555555,3,3,1,3,1,3,3,3,4,2,3,3,2,3,3,4,3,3,1,3,3,UKD,1, ,9,10,2016,11,21,9,10,2016,11,50,29,1.01863920688629,2.746052374
ESS8e01,8,1.0,31.10.2017,100003930,GB,60,5,300,5,2,3,2,2,4,2,2,5,7,8,2,4,4,7,1, , , , , , , , , ,2, , , , , , , , , ,1,1,1,2,1,1,1,1,1, , , , , , , , ,2, , , , , , , , , ,2,7,8,3,4,2,6,4,1,5,1,5,1,9,1,1,1,9,9,9,9,5,4,4,1,3,4,1,8,7,1,2, , , , , ,2, , , , , , , ,6,66, , , , , ,6666, , , , , , , ,2,6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,1,5,1,4,4,6,2,2,1,4,1,1,3,2,3,3,4,4,3,2,2,1,6,4,4,10,5,0,9,2,6,10,2,1,2,2,2,4,2,7,9,5,7,2,4,4,2,2,2,3,2,4,2,4,6,6,6,6,6,6,6,6,6,1,1,3,3,3,3,2,2,4,1,3, ,1, ,4,2,1,1,2,6,6,6,6, , , , ,40,1976,1977,2005,2007,6666,6666,6666,6666, , , , ,1,2,2,66,66,66,66, , , , ,1,1, ,1,1,2,1,2,66, ,66,1,1,6,3,520,5, , , , , , , , , , ,2,5,16, , , , , , , , , , , ,20,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,2,1,3,9,9,35,1,40,85,4,3341,2,1,1,2,3,1,10,2,1,720,7, , , , , , , , , , ,1,3,24, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,0,0,2,66,1,6,3310,1,30,0,1, , , , , , , , , , ,7,11,10, , , , , , , , , , ,3,66,212,2, , , , , , , , , , ,5,11,15, , , , , , , , , , ,3,66,1,11030,555555,4,6,1,4,3,1,4,1,1,5,1,1,5,2,2,2,4,1,2,5,4,UKJ,1, ,15,10,2016,17,18,15,10,2016,18,8,50,1.01863920688629,2.746052374
ESS8e01,8,1.0,31.10.2017,100003933,GB,60,5,60,7,7,5,2,3,5,3,5,8,8,8,5,6,7,8,1, , , , , , , , , ,2, , , , , , , , , ,1,2,2,2,1,2,1,2,2, , , , , , , , ,66, , , , , , , , , ,6,5,7,5,4,4,6,6,1,5,1,5,1,5,2,2,2,8,10,10,8,4,2,2,2,2,3,2,8,6,2,66, , , , , ,6666, , , , , , , ,1,2, , , , , ,2, , , , , , , ,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,2,3,2,8,5,10,4,4,3,5,1,1,4,3,3,3,3,2,3,1,2,1,6,4,2,7,3,0,5,1,6,5,4,1,2,3,3,2,9,2,7,9,7,2,2,2,4,4,4,3,4,2,2,4,6,6,6,6,6,6,6,6,6,4,4,4,2,8,2,1,3,3,1,1, ,1, ,4,1,2,1,1,6,6,6,6, , , , ,53,1963,1960,1996,1999,6666,6666,6666,6666, , , , ,1,2,2,66,66,66,66, , , , ,1,1, ,1,1,2,1,2,66, ,66,1,1,6,2,323,4, , , , , , , , , , ,1,9,18, , , , , , , , , , , ,13,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,4,1,99999,10,5,56,1,62,74,4,1321,2,1,1,2,3,1,8,1,1,323,4, , , , , , , , , , ,1,9,18, , , , , , , , , , , ,1,0,0,0,0,0,0,0,0,0,0,0,0,2,66,1,6,5312,1,32,720,7, , , , , , , , , , ,1,2,19, , , , , , , , , , ,1,1,323,4, , , , , , , , , , ,1,9,18, , , , , , , , , , ,2,3,2,11030,555555,4,5,1,2,3,4,6,1,1,3,2,1,4,2,4,5,4,2,1,3,4,UKI,1, ,25,9,2016,17,9,25,9,2016,18,2,53,2.03727841377258,2.746052374
ESS8e01,8,1.0,31.10.2017,100003934,GB,60,5,120,8,5,10,2,5,3,5,4,10,10,10,8,8,10,8,1, , , , , , , , , ,77, , , , , , , , , ,2,2,2,2,1,2,2,2,2, , , , , , , , ,66, , , , , , , , , ,6,5,8,10,8,8,10,10,3,4,4,2,4,8,2,2,2,77,8,8,10,7,2,3,1,1,1,3,5,9,1,6, , , , , ,19, , , , , , , ,6,66, , , , , ,6666, , , , , , , ,77,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,99,2,MY,2006,999,ENG,2,2,99,2,99,2,3,2,10,6,10,5,2,1,4,1,1,2,2,5,4,4,4,4,4,5,1,6,4,3,10,5,0,10,5,10,10,3,3,3,3,2,6,88,5,8,5,8,3,3,3,3,3,3,3,2,3,3,1,1,1,1,6,6,6,6,6,6,6,6,6,2,4,3,2,3,3,2,2, ,1, ,5,1,2,2,1,2,6,6,6, , , , ,46,1970,1979,2005,2008,2015,6666,6666,6666, , , , ,1,2,2,2,66,66,66, , , , ,1,1, ,1,2,2,1,2,66, ,66,1,1,6,1,720,7, , , , , , , , , , ,7,3,25, , , , , , , , , , , ,16,1,0,0,0,0,0,0,1,0,0,0,0,1,8,8,1,6,6,6666,2,0,6,1,2,66666,10,10,666,2,20,10,5,7512,1,1,1,1,2,1,77,1,1,720,7, , , , , , , , , , ,1,3,25, , , , , , , , , , , ,0,0,0,0,0,0,0,1,0,0,0,0,0,2,66,2,2,66666,6,666,113,1, , , , , , , , , , ,7,11,8888, , , , , , , , , , ,1,6,113,1, , , , , , , , , , ,7,11,8888, , , , , , , , , , ,3,66,2,999999,555555,3,5,1,5,1,2,2,2,1,2,2,2,2,1,2,1,2,2,1,1,1,UKM,1, ,5,9,2016,11,25,5,9,2016,13,13,108,1.01863920688629,2.746052374
ESS8e01,8,1.0,31.10.2017,100003936,GB,120,5,180,5,7,7,2,3,4,3,4,7,7,7,5,4,4,6,1, , , , , , , , , ,2, , , , , , , , , ,1,2,1,2,1,2,1,1,1, , , , , , , , ,2, , , , , , , , , ,2,4,8,6,5,6,6,7,2,3,2,4,2,3,1,2,2,7,7,7,8,4,2,4,2,1,1,3,8,5,2,66, , , , , ,6666, , , , , , , ,1,2, , , , , ,2, , , , , , , ,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,2,3,2,7,3,6,4,3,2,3,2,2,4,2,3,3,3,2,2,2,2,2,6,4,4,5,3,3,7,4,6,4,4,2,2,4,2,2,7,2,7,7,7,4,2,3,4,3,3,3,4,2,3,4,6,6,6,6,6,6,6,6,6,3,3,2,3,3,3,2,3,4,1,1, ,2, ,2,1,2,6,6,6,6,6,6, , , , ,79,1937,1943,6666,6666,6666,6666,6666,6666, , , , ,1,66,66,66,66,66,66, , , , ,1,1, ,1,1,1,1,2,66, ,66,1,2,1,3,620,6, , , , , , , , , , ,1,4,24, , , , , , , , , , , ,19,0,0,0,0,0,1,0,0,0,0,0,0,2,66,6,2,2,1,2000,2,2,6,1,1,2,10,10,50,1,50,71,5,2160,2,2,6,6,3,4,7,1,1,212,2, , , , , , , , , , ,5,11,16, , , , , , , , , , , ,0,0,0,0,0,1,0,0,0,0,0,0,0,2,66,2,2,66666,6,666,113,1, , , , , , , , , , ,7,11,15, , , , , , , , , , ,1,6,113,1, , , , , , , , , , ,7,11,15, , , , , , , , , , ,3,66,2,11031,11030,2,4,1,3,3,2,3,2,3,4,3,2,3,3,3,2,4,2,2,3,4,UKK,1, ,19,9,2016,16,16,19,9,2016,17,15,59,1.01863920688629,2.746052374
ESS8e01,8,1.0,31.10.2017,100003940,GB,180,3,6666,8,7,7,1,3,2,3,2,6,7,7,6,6,5,8,1, , , , , , , , , ,1, , , , , , , , , ,2,2,2,2,2,2,2,2,1, , , , , , , , ,1, , , , , , , , , ,2,5,8,6,6,7,6,6,3,4,2,2,2,3,2,2,2,5,5,5,7,3,4,3,2,2,1,3,7,5,2,66, , , , , ,6666, , , , , , , ,2,66, , , , , ,6666, , , , , , , ,4,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,4,2,3,6,2,4,4,2,2,3,2,3,2,2,2,3,2,2,2,2,2,3,6,2,2,5,2,4,5,3,4,3,3,3,3,2,4,3,5,3,6,3,5,2,2,3,3,2,4,2,3,4,3,1,1,1,2,6,6,6,6,6,6,6,6,6,3,3,3,2,2,3,1,1, ,2, ,1,2,6,6,6,6,6,6,6, , , , ,53,1963,6666,6666,6666,6666,6666,6666,6666, , , , ,66,66,66,66,66,66,66, , , , ,2,66, ,66,2,2,2,6,1, ,1,1,2,1,3,800,7, , , , , , , , , , ,1,1,19, , , , , , , , , , , ,18,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,3,1,2,10,9,34,1,34,69,4,2411,2,2,6,6,3,1,10,1,2,6666,66, , , , , , , , , , ,6666,6666,6666, , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,6,66,6,6,66666,6,666,113,1, , , , , , , , , , ,7,11,14, , , , , , , , , , ,2,6,113,1, , , , , , , , , , ,7,11,14, , , , , , , , , , ,1,3,1,11031,11030,3,5,6,5,2,2,2,2,2,4,2,2,4,3,3,2,2,2,4,3,4,UKG,1, ,28,10,2016,14,0,28,10,2016,14,32,32,1.52795886993408,2.746052374
ESS8e01,8,1.0,31.10.2017,100003941,GB,60,5,150,7,7,8,2,3,2,3,2,5,5,7,7,7,2,5,1, , , , , , , , , ,7, , , , , , , , , ,2,2,2,2,2,2,2,2,1, , , , , , , , ,1, , , , , , , , , ,3,6,7,7,8,8,8,8,2,3,2,2,4,0,3,3,3,7,8,7,8,3,2,1,2,2,2,3,9,3,2,66, , , , , ,6666, , , , , , , ,2,66, , , , , ,6666, , , , , , , ,3,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,ENG,000,2,1,66,1,66,3,2,2,9,4,8,4,3,2,3,2,2,2,2,3,4,1,2,3,1,3,2,6,3,3,6,2,4,5,5,6,5,2,2,4,4,2,2,7,5,8,8,5,2,2,4,4,2,4,3,4,4,2,3,6,6,6,6,6,6,1,1,4,6,6,6,3,2,2,2,3,3,1,2, ,2, ,3,1,2,2,6,6,6,6,6, , , , ,58,1958,1961,1999,6666,6666,6666,6666,6666, , , , ,1,2,66,66,66,66,66, , , , ,1,1, ,1,1,2,1,2,66, ,66,1,1,6,5,323,4, , , , , , , , , , ,5,9,16, , , , , , , , , , , ,20,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,2,0,6,1,2,66666,10,10,666,2,45,43,5,1321,2,2,6,6,2,8,9,2,1,313,4, , , , , , , , , , ,1,11,17, , , , , , , , , , , ,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6,5200,2,40,113,1, , , , , , , , , , ,7,11,14, , , , , , , , , , ,1,9,113,1, , , , , , , , , , ,7,11,14, , , , , , , , , , ,3,66,1,11031,555555,2,5,2,4,2,5,2,2,2,5,4,2,2,2,6,2,4,2,2,2,4,UKJ,1, ,14,10,2016,11,1,14,10,2016,12,31,90,1.52795886993408,2.746052374
ESS8e01,8,1.0,31.10.2017,100003944,GB,120,5,240,9,7,7,2,2,3,2,3,4,4,5,3,3,6,7,2, , , , , , , , , ,66, , , , , , , , , ,2,2,2,1,1,2,2,2,2, , , , , , , , ,66, , , , , , , , , ,6,4,7,4,4,4,7,7,3,4,1,5,2,2,2,3,3,8,8,8,8,6,2,3,2,2,1,3,7,6,1,1, , , , , ,1, , , , , , , ,6,66, , , , , ,6666, , , , , , , ,4,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,IE,2,IE,2013,ENG,000,2,2,IE,2,IE,2,3,2,0,3,6,5,4,2,5,2,2,3,1,1,3,3,1,2,3,2,1,6,3,3,0,3,2,6,1,5,1,2,2,2,4,2,2,8,3,5,5,6,3,2,3,4,2,3,3,4,4,4,4,6,6,6,6,6,6,6,6,6,4,4,4,3,3,3,3,3,2,1,2, ,1, ,5,1,1,1,1,1,6,6,6, , , , ,23,1993,1992,1992,1993,1994,6666,6666,6666, , , , ,6,6,6,6,66,66,66, , , , ,2,66, ,66,2,2,2,6,6, ,6,6,2,2,1,323,4, , , , , , , , , , ,1,9,96, , , , , , , , , , , ,18,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,6,6,6666,1,66666,1,3,2,66666,4,0,24,1,24,56,4,5132,2,1,2,1,3,1,88,2,2,6666,66, , , , , , , , , , ,6666,6666,6666, , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,0,0,6,66,6,6,66666,6,666,113,1, , , , , , , , , , ,7,11,14, , , , , , , , , , ,1,8,113,1, , , , , , , , , , ,7,11,16, , , , , , , , , , ,3,66,2,11080,555555,2,5,1,1,3,4,2,2,2,3,3,2,3,3,3,2,2,1,2,2,2,UKI,1, ,18,10,2016,17,38,18,10,2016,18,0,22,2.54659795761108,2.746052374
